Age,workclass,fnlwgt,education,education-num,marital-status,Occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,gincome
43,Private,477983,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,US,<=50K
44,Private,170924,Bachelors,10,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,US,>50K
35,Private,190174,Bachelors,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,US,<=50K
25,Private,193787,Bachelors,10,Never-married,Tech-support,Own-child,White,Female,0,0,40,US,<=50K
24,Private,279472,Bachelors,10,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,7298,0,48,US,>50K
22,Private,34918,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,15,Germany,<=50K
42,Government,97688,Bachelors,10,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,40,US,>50K
34,Private,175413,Bachelors,12,Divorced,Sales,Unmarried,Black,Female,0,0,45,US,<=50K
60,Private,173960,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,42,US,<=50K
21,Private,205759,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,US,<=50K
57,Government,425161,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,15024,0,40,US,>50K
41,Private,220531,Masters,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,US,>50K
50,Private,176609,Bachelors,10,Divorced,Other-service,Not-in-family,White,Male,0,0,45,US,<=50K
25,Private,371987,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,US,<=50K
50,Private,193884,HS-grad,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Ecuador,<=50K
36,Private,200352,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,US,<=50K
31,Private,127595,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,US,<=50K
29,Government,220419,Bachelors,13,Never-married,Protective-serv,Not-in-family,White,Male,0,0,56,US,<=50K
21,Private,231931,Bachelors,10,Never-married,Sales,Own-child,White,Male,0,0,45,US,<=50K
27,Private,248402,Bachelors,13,Never-married,Tech-support,Unmarried,Black,Female,0,0,40,US,<=50K
65,Private,111095,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,16,US,<=50K
37,self-employed,57424,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,0,60,US,<=50K
24,Private,278130,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,US,<=50K
38,Private,169469,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,80,US,<=50K
48,Private,146268,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,7688,0,40,US,>50K
21,Private,153718,Bachelors,10,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,25,US,<=50K
31,Private,217460,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,US,>50K
55,Private,238638,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,4386,0,40,US,>50K
24,Private,303296,Bachelors,10,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,Laos,<=50K
43,Private,173321,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,US,<=50K
26,Private,193945,Bachelors,12,Never-married,Tech-support,Not-in-family,White,Male,0,0,45,US,<=50K
46,Private,83082,Bachelors,12,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,33,US,<=50K
35,Private,193815,Bachelors,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,US,>50K
41,self-employed,34987,Bachelors,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,54,US,>50K
26,Private,59306,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,US,<=50K
34,Private,142897,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,7298,0,35,Taiwan,>50K
36,self-employed,205607,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Black,Female,0,0,40,US,>50K
22,Private,199698,Bachelors,10,Never-married,Sales,Own-child,White,Male,0,0,15,US,<=50K
24,Private,191954,Bachelors,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,US,<=50K
77,self-employed,138714,Bachelors,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,US,<=50K
22,Private,399087,HS-grad,3,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Female,0,0,40,Mexico,<=50K
29,Private,423158,Bachelors,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,US,<=50K
62,Private,159841,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,24,US,<=50K
39,self-employed,174308,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,US,<=50K
43,Private,50356,Bachelors,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,50,US,<=50K
35,Private,186110,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,45,US,<=50K
29,Private,200381,HS-grad,7,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,US,<=50K
76,self-employed,174309,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,10,US,<=50K
63,self-employed,78383,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,US,<=50K
43,Private,187728,Bachelors,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1887,50,US,>50K
58,self-employed,321171,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,US,<=50K
66,Private,127921,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,2050,0,55,US,<=50K
41,Private,206565,Bachelors,10,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,45,US,<=50K
26,Private,224563,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,US,<=50K
47,Private,178686,Bachelors,11,Never-married,Other-service,Not-in-family,White,Male,0,0,40,US,<=50K
55,Government,98545,HS-grad,6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,US,<=50K
53,Private,242606,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,US,<=50K
17,Private,270942,HS-grad,3,Never-married,Other-service,Other-relative,White,Male,0,0,48,Mexico,<=50K
30,Private,94235,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,US,<=50K
49,Private,71195,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,US,<=50K
19,Private,104112,HS-grad,9,Never-married,Sales,Unmarried,Black,Male,0,0,30,Haiti,<=50K
45,Private,261192,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,US,<=50K
26,Private,94936,Bachelors,12,Never-married,Sales,Not-in-family,White,Male,0,0,40,US,<=50K
38,Private,296478,Bachelors,11,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,US,>50K
36,Government,119272,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,7298,0,40,US,>50K
33,Private,85043,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,20,US,<=50K
22,Government,293364,Bachelors,10,Never-married,Protective-serv,Own-child,Black,Female,0,0,40,US,<=50K
43,self-employed,241895,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,42,US,<=50K
56,Private,101128,Bachelors,12,Married-spouse-absent,Other-service,Not-in-family,White,Male,0,0,25,Iran,<=50K
31,Private,156464,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,25,US,<=50K
33,Private,117963,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,US,>50K
26,Private,192262,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,US,<=50K
33,Private,111363,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,US,>50K
46,Government,329752,HS-grad,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,30,US,<=50K
38,Government,95432,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,US,>50K
65,Private,161400,HS-grad,7,Widowed,Other-service,Unmarried,Other,Male,0,0,40,US,<=50K
40,Private,96129,Bachelors,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,US,>50K
42,Private,111949,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,US,<=50K
26,self-employed,117125,HS-grad,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Portugal,<=50K
36,Private,348022,HS-grad,6,Married-civ-spouse,Other-service,Wife,White,Female,0,0,24,US,<=50K
62,Private,270092,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,US,>50K
43,Private,180609,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,US,<=50K
43,Private,174575,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,1564,45,US,>50K
22,Private,410439,HS-grad,9,Married-spouse-absent,Sales,Not-in-family,White,Male,0,0,55,US,<=50K
28,Private,92262,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,US,<=50K
56,self-employed,183081,Bachelors,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,US,<=50K
22,Private,362589,Bachelors,12,Never-married,Sales,Not-in-family,White,Female,0,0,15,US,<=50K
57,Private,212448,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,45,US,>50K
39,Private,481060,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,40,US,<=50K
26,Government,185885,Bachelors,10,Never-married,Adm-clerical,Unmarried,White,Female,0,0,15,US,<=50K
17,Private,89821,HS-grad,7,Never-married,Other-service,Own-child,White,Male,0,0,10,US,<=50K
40,Government,184018,Bachelors,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,38,US,>50K
45,Private,256649,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,US,<=50K
44,Private,160323,HS-grad,9,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,US,<=50K
20,Government,350845,Bachelors,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,US,<=50K
33,Private,267404,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,US,<=50K
23,Private,35633,Bachelors,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,US,<=50K
46,self-employed,80914,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,30,US,<=50K
38,Private,172927,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,US,<=50K
54,Private,174319,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,US,<=50K
46,Private,214955,HS-grad,3,Divorced,Craft-repair,Not-in-family,White,Female,0,2339,45,US,<=50K
25,Private,344991,Bachelors,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,US,<=50K
46,Private,108699,Bachelors,10,Divorced,Sales,Not-in-family,White,Female,0,0,40,US,<=50K
36,Government,117312,Bachelors,10,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,40,US,<=50K
23,Private,396099,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,25,US,<=50K
29,Private,134152,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,White,Male,0,0,40,US,<=50K
44,Private,162028,Bachelors,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,2415,6,US,>50K
19,Private,25429,Bachelors,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,16,US,<=50K
19,Private,232392,HS-grad,9,Never-married,Other-service,Other-relative,White,Female,0,0,40,US,<=50K
35,Private,220098,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,US,>50K
27,Private,301302,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,US,<=50K
46,self-employed,277946,Bachelors,12,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,US,<=50K
34,Private,196164,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,35,US,<=50K
44,Private,115562,Bachelors,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,US,<=50K
45,Private,96975,Bachelors,10,Divorced,Handlers-cleaners,Unmarried,White,Female,0,0,40,US,<=50K
25,Private,86872,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,US,>50K
52,self-employed,132178,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,US,>50K
20,Private,416103,Bachelors,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,US,<=50K
28,Private,108574,Bachelors,10,Never-married,Other-service,Not-in-family,White,Female,0,0,40,US,<=50K
50,Government,288353,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,US,>50K
34,Private,227689,Bachelors,11,Divorced,Tech-support,Not-in-family,White,Female,0,0,64,US,<=50K
28,Private,166481,HS-grad,4,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,0,2179,40,Puerto-Rico,<=50K
41,Private,445382,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,65,US,>50K
28,Private,110145,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,US,<=50K
46,self-employed,317253,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,25,US,<=50K
32,Private,364657,Bachelors,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,US,<=50K
41,Government,42346,Bachelors,10,Divorced,Other-service,Not-in-family,Black,Female,0,0,24,US,<=50K
24,Private,241951,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,Black,Female,0,0,40,US,<=50K
33,Private,118500,Bachelors,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,US,<=50K
46,Private,188386,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,US,>50K
31,Government,1033222,Bachelors,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,US,<=50K
35,Private,92440,HS-grad,8,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,US,>50K
52,Private,190762,HS-grad,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Mexico,<=50K
30,Private,426017,HS-grad,7,Never-married,Other-service,Own-child,White,Female,0,0,19,US,<=50K
34,Government,243867,HS-grad,7,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,US,<=50K
34,Government,240283,HS-grad,9,Divorced,Transport-moving,Unmarried,White,Female,0,0,40,US,<=50K
20,Private,61777,Bachelors,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,30,US,<=50K
17,Private,175024,HS-grad,7,Never-married,Handlers-cleaners,Own-child,White,Male,2176,0,18,US,<=50K
32,Government,92003,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,US,>50K
29,Private,188401,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,US,<=50K
33,Private,228528,HS-grad,6,Never-married,Craft-repair,Unmarried,White,Female,0,0,35,US,<=50K
25,Private,133373,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,US,<=50K
36,Government,255191,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,1408,40,US,<=50K
23,Private,204653,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,72,Dominican-Republic,<=50K
63,self-employed,222289,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,US,>50K
47,Government,287480,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,US,<=50K
40,self-employed,204116,Bachelors,13,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,2174,0,40,US,<=50K
30,Private,29662,Bachelors,12,Married-civ-spouse,Other-service,Wife,White,Female,0,0,25,US,>50K
27,Private,116358,Bachelors,10,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,0,1980,40,Philippines,<=50K
33,Private,208405,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,US,>50K
34,Government,284843,HS-grad,9,Never-married,Farming-fishing,Not-in-family,Black,Male,594,0,60,US,<=50K
34,Government,117018,Bachelors,10,Never-married,Protective-serv,Not-in-family,White,Female,0,0,40,US,<=50K
23,Private,81281,Bachelors,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,US,<=50K
42,Government,340148,Bachelors,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,US,<=50K
29,Private,363425,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,US,<=50K
45,Private,45857,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,28,US,<=50K
24,Government,191073,HS-grad,9,Never-married,Armed-Forces,Own-child,White,Male,0,0,40,US,<=50K
44,Private,116632,Bachelors,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,US,>50K
27,Private,405855,HS-grad,5,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,Mexico,<=50K
20,Private,298227,Bachelors,10,Never-married,Sales,Not-in-family,White,Male,0,0,35,US,<=50K
44,Private,290521,HS-grad,9,Widowed,Exec-managerial,Unmarried,Black,Female,0,0,40,US,<=50K
51,Private,56915,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,40,US,<=50K
20,Private,146538,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,US,<=50K
19,Private,206399,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Female,0,0,40,US,<=50K
45,self-employed,197332,Bachelors,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,US,>50K
60,Private,245062,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,US,>50K
44,self-employed,234885,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,40,US,>50K
40,Private,72887,Bachelors,11,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,US,>50K
30,Private,180374,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,US,<=50K
38,Private,351299,Bachelors,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,50,US,<=50K
23,Private,54012,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,US,<=50K
44,Private,116632,Bachelors,12,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,US,<=50K
54,Government,288825,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,US,<=50K
32,Private,132601,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,US,<=50K
50,Private,193374,HS-grad,2,Married-spouse-absent,Craft-repair,Unmarried,White,Male,0,0,40,US,<=50K
24,Private,170070,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,20,US,<=50K
37,Private,126708,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,60,US,<=50K
52,Private,35598,HS-grad,9,Divorced,Transport-moving,Unmarried,White,Male,0,0,40,US,<=50K
38,Private,33983,Bachelors,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,US,<=50K
49,Private,192776,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,45,US,>50K
30,Private,118551,Bachelors,13,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,16,US,>50K
60,Private,201965,Bachelors,10,Never-married,Prof-specialty,Unmarried,White,Male,0,0,40,US,>50K
35,Private,285020,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,US,<=50K
30,Private,303990,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,60,US,<=50K
67,Private,49401,Bachelors,11,Divorced,Other-service,Not-in-family,White,Female,0,0,24,US,<=50K
46,Private,279196,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,US,<=50K
17,Private,211870,HS-grad,5,Never-married,Other-service,Not-in-family,White,Male,0,0,6,US,<=50K
22,Private,281432,Bachelors,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,30,US,<=50K
27,Private,161155,HS-grad,6,Never-married,Other-service,Not-in-family,White,Male,0,0,40,US,<=50K
23,Private,197904,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,35,US,<=50K
33,Private,111746,Bachelors,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,Portugal,<=50K
43,self-employed,170721,Bachelors,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,20,US,<=50K
28,Government,70100,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,20,US,<=50K
41,Private,193626,HS-grad,9,Married-spouse-absent,Craft-repair,Unmarried,White,Female,0,0,40,US,<=50K
25,Private,189775,Bachelors,10,Married-spouse-absent,Adm-clerical,Own-child,Black,Female,0,0,20,US,<=50K
59,Government,286967,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,US,<=50K
